OrderNumber,OrderDate,CustomerTable_CustomerID,OrderType,Address_AddressID
581,"2017-12-06 00:00:00",97,Sales,83
582,"2017-09-03 00:00:00",92,Sales,19
583,"2017-05-12 00:00:00",76,Sales,36
584,"2017-06-09 00:00:00",53,Sales,51
585,"2017-08-17 00:00:00",60,Sales,17
586,"2017-02-21 00:00:00",35,Sales,99
587,"2017-03-02 00:00:00",59,Sales,35
588,"2017-02-04 00:00:00",16,Sales,15
589,"2017-08-25 00:00:00",75,Sales,85
590,"2017-08-07 00:00:00",55,Sales,8
591,"2017-11-15 00:00:00",36,Sales,53
592,"2017-10-10 00:00:00",4,Sales,99
593,"2017-10-24 00:00:00",75,Sales,15
594,"2017-04-22 00:00:00",71,Sales,32
595,"2017-05-18 00:00:00",14,Sales,42
596,"2017-07-26 00:00:00",42,Sales,6
597,"2017-10-02 00:00:00",11,Sales,59
598,"2017-10-13 00:00:00",25,Sales,64
599,"2017-07-12 00:00:00",29,Sales,31
600,"2017-03-05 00:00:00",75,Sales,25
601,"2017-05-03 00:00:00",41,Sales,98
602,"2017-06-13 00:00:00",90,Sales,58
603,"2017-06-24 00:00:00",6,Sales,10
604,"2017-09-13 00:00:00",68,Sales,16
605,"2017-05-13 00:00:00",87,Sales,20
606,"2017-12-16 00:00:00",90,Sales,83
607,"2017-03-24 00:00:00",61,Sales,43
608,"2017-03-11 00:00:00",24,Sales,81
609,"2017-05-10 00:00:00",88,Sales,95
610,"2017-12-25 00:00:00",93,Sales,63
611,"2017-04-22 00:00:00",71,Sales,74
612,"2017-03-02 00:00:00",14,Sales,2
613,"2017-02-10 00:00:00",41,Sales,59
614,"2017-05-21 00:00:00",48,Sales,11
615,"2017-07-05 00:00:00",30,Sales,95
616,"2017-01-02 00:00:00",47,Sales,75
617,"2017-06-24 00:00:00",66,Sales,91
618,"2017-10-02 00:00:00",62,Sales,78
619,"2017-05-06 00:00:00",76,Sales,11
620,"2017-08-14 00:00:00",77,Sales,13
621,"2017-12-26 00:00:00",55,Sales,59
622,"2017-01-21 00:00:00",1,Sales,11
623,"2017-07-25 00:00:00",21,Sales,78
624,"2017-07-09 00:00:00",50,Sales,34
625,"2017-01-22 00:00:00",88,Sales,42
626,"2017-02-15 00:00:00",96,Sales,46
627,"2017-09-07 00:00:00",93,Sales,51
628,"2017-11-19 00:00:00",90,Sales,86
629,"2017-06-14 00:00:00",93,Sales,43
630,"2017-01-14 00:00:00",23,Sales,77
631,"2017-03-24 00:00:00",63,Sales,69
632,"2017-08-13 00:00:00",93,Sales,20
633,"2017-04-20 00:00:00",94,Sales,50
634,"2017-07-24 00:00:00",24,Sales,30
635,"2017-03-18 00:00:00",74,Sales,90
636,"2017-06-10 00:00:00",77,Sales,79
637,"2017-03-13 00:00:00",69,Sales,69
638,"2017-01-25 00:00:00",13,Sales,98
639,"2017-03-08 00:00:00",1,Sales,18
640,"2017-06-11 00:00:00",85,Sales,11
641,"2017-09-18 00:00:00",6,Sales,52
642,"2017-09-24 00:00:00",65,Sales,51
643,"2017-07-10 00:00:00",68,Sales,58
644,"2017-01-06 00:00:00",56,Sales,43
645,"2017-08-15 00:00:00",10,Sales,19
646,"2017-05-04 00:00:00",50,Sales,79
647,"2017-05-16 00:00:00",35,Sales,90
648,"2017-04-16 00:00:00",22,Sales,50
649,"2017-02-11 00:00:00",4,Sales,6
650,"2017-04-26 00:00:00",99,Sales,81
651,"2017-07-15 00:00:00",86,Sales,39
652,"2017-08-15 00:00:00",38,Sales,47
653,"2017-01-07 00:00:00",19,Sales,49
654,"2017-06-26 00:00:00",69,Sales,54
655,"2017-11-08 00:00:00",76,Sales,53
656,"2017-11-14 00:00:00",49,Sales,41
657,"2017-10-18 00:00:00",6,Sales,25
658,"2017-12-06 00:00:00",93,Sales,30
659,"2017-06-22 00:00:00",25,Sales,23
660,"2017-01-25 00:00:00",52,Sales,84
661,"2017-09-19 00:00:00",51,Sales,74
662,"2017-02-04 00:00:00",5,Sales,51
663,"2017-07-05 00:00:00",69,Sales,39
664,"2017-03-22 00:00:00",80,Sales,12
665,"2017-10-25 00:00:00",39,Sales,94
666,"2017-04-18 00:00:00",64,Sales,51
667,"2017-12-03 00:00:00",98,Sales,76
668,"2017-09-02 00:00:00",54,Sales,48
669,"2017-05-24 00:00:00",95,Sales,41
670,"2017-03-26 00:00:00",66,Sales,34
671,"2017-10-20 00:00:00",6,Sales,4
672,"2017-12-25 00:00:00",45,Sales,96
673,"2017-02-17 00:00:00",11,Sales,60
674,"2017-12-10 00:00:00",97,Sales,94
675,"2017-10-10 00:00:00",77,Sales,87
676,"2017-02-04 00:00:00",21,Sales,60
677,"2017-04-24 00:00:00",61,Sales,65
678,"2017-09-03 00:00:00",9,Sales,2
679,"2017-02-12 00:00:00",94,Sales,58
680,"2017-11-23 00:00:00",78,Sales,78
681,"2017-04-04 00:00:00",31,Sales,29
682,"2017-04-23 00:00:00",39,Sales,56
683,"2017-08-22 00:00:00",76,Sales,38
684,"2017-05-19 00:00:00",56,Sales,96
685,"2017-10-23 00:00:00",22,Sales,70
686,"2017-08-26 00:00:00",92,Sales,24
687,"2017-04-03 00:00:00",56,Sales,99
688,"2017-12-02 00:00:00",16,Sales,68
689,"2017-08-14 00:00:00",68,Sales,58
690,"2017-06-25 00:00:00",59,Sales,60
691,"2017-04-15 00:00:00",30,Sales,26
692,"2017-04-15 00:00:00",95,Sales,37
693,"2017-01-03 00:00:00",10,Sales,24
694,"2017-07-14 00:00:00",18,Sales,14
695,"2017-02-24 00:00:00",13,Sales,15
696,"2017-02-09 00:00:00",22,Sales,58
697,"2017-09-13 00:00:00",8,Sales,68
698,"2017-10-12 00:00:00",49,Sales,22
699,"2017-03-06 00:00:00",80,Sales,73
700,"2017-02-16 00:00:00",59,Sales,66
701,"2017-02-05 00:00:00",59,Sales,44
702,"2017-07-13 00:00:00",21,Sales,4
703,"2017-06-02 00:00:00",11,Sales,54
704,"2017-06-12 00:00:00",22,Sales,82
705,"2017-01-23 00:00:00",98,Sales,17
706,"2017-08-12 00:00:00",26,Sales,87
707,"2017-03-26 00:00:00",100,Sales,90
708,"2017-05-11 00:00:00",18,Sales,34
709,"2017-09-09 00:00:00",51,Sales,6
710,"2017-04-02 00:00:00",77,Sales,42
711,"2017-02-17 00:00:00",92,Sales,31
712,"2017-07-16 00:00:00",85,Sales,2
713,"2017-05-11 00:00:00",40,Sales,82
714,"2017-02-16 00:00:00",28,Sales,75
715,"2017-11-19 00:00:00",61,Sales,40
716,"2017-09-05 00:00:00",51,Sales,81
717,"2017-03-05 00:00:00",71,Sales,100
718,"2017-12-02 00:00:00",64,Sales,52
719,"2017-01-24 00:00:00",53,Sales,62
720,"2017-01-09 00:00:00",87,Sales,30
721,"2017-11-21 00:00:00",85,Sales,26
722,"2017-12-22 00:00:00",31,Sales,28
723,"2017-03-10 00:00:00",97,Sales,79
724,"2017-10-03 00:00:00",19,Sales,90
725,"2017-12-24 00:00:00",11,Sales,74
726,"2017-01-07 00:00:00",24,Sales,74
727,"2017-09-15 00:00:00",63,Sales,66
728,"2017-04-09 00:00:00",46,Sales,95
729,"2017-08-13 00:00:00",7,Sales,73
730,"2017-12-13 00:00:00",4,Sales,50
731,"2017-06-19 00:00:00",6,Sales,29
732,"2017-11-21 00:00:00",83,Sales,74
733,"2017-11-15 00:00:00",28,Sales,76
734,"2017-04-23 00:00:00",20,Sales,82
735,"2017-05-21 00:00:00",2,Sales,17
736,"2017-11-15 00:00:00",56,Sales,55
737,"2017-03-17 00:00:00",63,Sales,54
738,"2017-09-26 00:00:00",40,Sales,58
739,"2017-09-04 00:00:00",84,Sales,70
740,"2017-02-11 00:00:00",69,Sales,33
741,"2017-12-16 00:00:00",8,Sales,37
742,"2017-05-25 00:00:00",1,Sales,41
743,"2017-07-04 00:00:00",61,Sales,75
744,"2017-05-05 00:00:00",97,Sales,12
745,"2017-05-25 00:00:00",13,Sales,59
746,"2017-03-17 00:00:00",71,Sales,90
747,"2017-08-05 00:00:00",85,Sales,38
748,"2017-09-06 00:00:00",77,Sales,15
749,"2017-09-10 00:00:00",78,Sales,51
750,"2017-03-26 00:00:00",91,Sales,54
751,"2017-08-22 00:00:00",90,Sales,94
752,"2017-02-26 00:00:00",49,Sales,81
753,"2017-04-25 00:00:00",4,Sales,78
754,"2017-06-02 00:00:00",82,Sales,100
755,"2017-06-06 00:00:00",4,Sales,61
756,"2017-01-08 00:00:00",80,Sales,31
757,"2017-07-25 00:00:00",31,Sales,30
758,"2017-11-24 00:00:00",38,Sales,46
759,"2017-06-04 00:00:00",100,Sales,83
760,"2017-01-13 00:00:00",77,Sales,42
761,"2017-05-14 00:00:00",26,Sales,52
762,"2017-06-10 00:00:00",98,Sales,18
763,"2017-06-20 00:00:00",60,Sales,11
764,"2017-03-13 00:00:00",3,Sales,57
765,"2017-07-17 00:00:00",47,Sales,78
766,"2017-11-20 00:00:00",88,Sales,18
767,"2017-06-24 00:00:00",45,Sales,48
768,"2017-10-21 00:00:00",69,Sales,40
769,"2017-09-26 00:00:00",53,Sales,19
770,"2017-05-13 00:00:00",49,Sales,16
771,"2017-09-16 00:00:00",77,Sales,53
772,"2017-10-19 00:00:00",42,Sales,85
773,"2017-10-20 00:00:00",68,Sales,67
774,"2017-09-14 00:00:00",51,Sales,92
775,"2017-05-25 00:00:00",79,Sales,47
776,"2017-12-07 00:00:00",7,Sales,65
777,"2017-03-08 00:00:00",16,Sales,6
778,"2017-06-18 00:00:00",69,Sales,14
779,"2017-07-14 00:00:00",66,Sales,13
780,"2017-03-17 00:00:00",39,Sales,29
781,"2017-05-20 00:00:00",32,Sales,82
782,"2017-06-14 00:00:00",49,Sales,95
783,"2017-11-06 00:00:00",62,Sales,29
784,"2017-12-16 00:00:00",43,Sales,96
785,"2017-06-03 00:00:00",12,Sales,77
786,"2017-10-16 00:00:00",75,Sales,33
787,"2017-04-26 00:00:00",15,Sales,60
788,"2017-04-10 00:00:00",31,Sales,50
789,"2017-03-18 00:00:00",34,Sales,58
790,"2017-09-08 00:00:00",35,Sales,8
791,"2017-04-19 00:00:00",54,Sales,36
792,"2017-01-16 00:00:00",22,Sales,45
793,"2017-07-17 00:00:00",39,Sales,4
794,"2017-01-14 00:00:00",42,Sales,86
795,"2017-07-14 00:00:00",54,Sales,42
796,"2017-09-17 00:00:00",99,Sales,26
797,"2017-03-14 00:00:00",6,Sales,18
798,"2017-07-05 00:00:00",99,Sales,76
799,"2017-04-22 00:00:00",23,Sales,16
800,"2017-12-24 00:00:00",50,Sales,28
801,"2017-12-16 00:00:00",28,Sales,10
802,"2017-11-12 00:00:00",1,Sales,23
803,"2017-04-13 00:00:00",7,Sales,14
804,"2017-10-10 00:00:00",15,Sales,84
805,"2017-07-07 00:00:00",46,Sales,50
806,"2017-05-11 00:00:00",14,Sales,34
807,"2017-12-15 00:00:00",7,Sales,89
808,"2017-05-14 00:00:00",25,Sales,10
809,"2017-05-24 00:00:00",20,Sales,23
810,"2017-03-26 00:00:00",76,Sales,26
811,"2017-03-03 00:00:00",28,Sales,66
812,"2017-09-06 00:00:00",43,Sales,24
813,"2017-09-14 00:00:00",43,Sales,59
814,"2017-12-15 00:00:00",42,Sales,34
815,"2017-08-06 00:00:00",71,Sales,3
816,"2017-07-14 00:00:00",43,Sales,9
817,"2017-08-17 00:00:00",49,Sales,20
818,"2017-10-13 00:00:00",13,Sales,19
819,"2017-09-07 00:00:00",34,Sales,94
820,"2017-08-14 00:00:00",14,Sales,23
821,"2017-08-02 00:00:00",80,Sales,10
822,"2017-12-23 00:00:00",88,Sales,58
823,"2017-03-05 00:00:00",97,Sales,22
824,"2017-11-12 00:00:00",54,Sales,85
825,"2017-06-26 00:00:00",93,Sales,62
826,"2017-01-08 00:00:00",60,Sales,3
827,"2017-09-02 00:00:00",71,Sales,65
828,"2017-10-17 00:00:00",49,Sales,35
829,"2017-04-16 00:00:00",3,Sales,89
830,"2017-10-16 00:00:00",48,Sales,51
831,"2017-03-16 00:00:00",100,Sales,87
832,"2017-04-22 00:00:00",100,Sales,20
833,"2017-09-06 00:00:00",86,Sales,57
834,"2017-04-18 00:00:00",15,Sales,71
835,"2017-08-13 00:00:00",64,Sales,77
836,"2017-12-25 00:00:00",64,Sales,90
837,"2017-07-21 00:00:00",82,Sales,49
838,"2017-05-12 00:00:00",57,Sales,61
839,"2017-07-19 00:00:00",52,Sales,74
840,"2017-03-06 00:00:00",89,Sales,48
841,"2017-08-09 00:00:00",25,Sales,73
842,"2017-04-10 00:00:00",67,Sales,5
843,"2017-04-05 00:00:00",57,Sales,22
844,"2017-01-11 00:00:00",21,Sales,71
845,"2017-01-17 00:00:00",40,Sales,14
846,"2017-02-11 00:00:00",60,Sales,11
847,"2017-10-20 00:00:00",69,Sales,83
848,"2017-02-21 00:00:00",44,Sales,50
849,"2017-04-19 00:00:00",92,Sales,17
850,"2017-08-18 00:00:00",99,Sales,1
851,"2017-06-22 00:00:00",43,Sales,44
852,"2017-03-09 00:00:00",85,Sales,25
853,"2017-07-13 00:00:00",40,Sales,92
854,"2017-03-18 00:00:00",40,Sales,14
855,"2017-11-09 00:00:00",54,Sales,47
856,"2017-12-05 00:00:00",79,Sales,92
857,"2017-01-22 00:00:00",7,Sales,59
858,"2017-07-22 00:00:00",75,Sales,23
859,"2017-01-20 00:00:00",69,Sales,94
860,"2017-05-05 00:00:00",100,Sales,98
861,"2017-10-18 00:00:00",86,Sales,82
862,"2017-01-24 00:00:00",78,Sales,33
863,"2017-02-03 00:00:00",37,Sales,76
864,"2017-10-08 00:00:00",5,Sales,57
865,"2017-08-12 00:00:00",78,Sales,38
866,"2017-04-16 00:00:00",31,Sales,40
867,"2017-09-13 00:00:00",33,Sales,22
868,"2017-08-11 00:00:00",67,Sales,98
869,"2017-08-16 00:00:00",96,Sales,80
870,"2017-07-14 00:00:00",5,Sales,93
871,"2017-10-07 00:00:00",37,Sales,1
872,"2017-10-17 00:00:00",41,Sales,29
873,"2017-04-24 00:00:00",17,Sales,80
874,"2017-02-18 00:00:00",48,Sales,47
875,"2017-02-10 00:00:00",55,Sales,80
876,"2017-12-06 00:00:00",14,Sales,76
877,"2017-02-20 00:00:00",77,Sales,85
878,"2017-01-03 00:00:00",59,Sales,56
879,"2017-06-09 00:00:00",86,Sales,92
880,"2017-10-08 00:00:00",13,Sales,66
881,"2017-07-21 00:00:00",22,Sales,49
882,"2017-01-04 00:00:00",62,Sales,65
883,"2017-10-07 00:00:00",15,Sales,33
884,"2017-09-19 00:00:00",48,Sales,90
885,"2017-05-14 00:00:00",43,Sales,57
886,"2017-09-23 00:00:00",39,Sales,77
887,"2017-07-19 00:00:00",44,Sales,29
888,"2017-12-11 00:00:00",22,Sales,68
889,"2017-06-02 00:00:00",67,Sales,51
890,"2017-02-11 00:00:00",5,Sales,11
891,"2017-04-13 00:00:00",4,Sales,93
892,"2017-04-06 00:00:00",44,Sales,91
893,"2017-07-19 00:00:00",74,Sales,68
894,"2017-07-04 00:00:00",70,Sales,21
895,"2017-05-08 00:00:00",76,Sales,65
896,"2017-08-18 00:00:00",97,Sales,95
897,"2017-04-10 00:00:00",88,Sales,38
898,"2017-12-15 00:00:00",2,Sales,96
899,"2017-05-15 00:00:00",76,Sales,2
900,"2017-02-08 00:00:00",8,Sales,48
901,"2017-12-20 00:00:00",28,Sales,89
902,"2017-09-12 00:00:00",98,Sales,40
903,"2017-03-22 00:00:00",95,Sales,67
904,"2017-09-05 00:00:00",51,Sales,95
905,"2017-02-12 00:00:00",13,Sales,73
906,"2017-07-04 00:00:00",4,Sales,2
907,"2017-07-13 00:00:00",63,Sales,21
908,"2017-01-25 00:00:00",90,Sales,42
909,"2017-06-14 00:00:00",22,Sales,61
910,"2017-08-26 00:00:00",26,Sales,5
911,"2017-03-21 00:00:00",22,Sales,85
912,"2017-11-25 00:00:00",9,Sales,29
913,"2017-03-04 00:00:00",55,Sales,86
914,"2017-08-23 00:00:00",59,Sales,56
915,"2017-10-15 00:00:00",48,Sales,23
916,"2017-03-16 00:00:00",66,Sales,55
917,"2017-11-09 00:00:00",13,Sales,84
918,"2017-12-10 00:00:00",44,Sales,82
919,"2017-12-08 00:00:00",76,Sales,95
920,"2017-10-09 00:00:00",24,Sales,22
921,"2017-03-14 00:00:00",73,Sales,86
922,"2017-06-08 00:00:00",33,Sales,50
923,"2017-01-06 00:00:00",31,Sales,86
924,"2017-11-25 00:00:00",57,Sales,97
925,"2017-06-09 00:00:00",58,Sales,62
926,"2017-02-24 00:00:00",94,Sales,8
927,"2017-08-06 00:00:00",15,Sales,27
928,"2017-02-05 00:00:00",86,Sales,59
929,"2017-08-24 00:00:00",84,Sales,8
930,"2017-06-11 00:00:00",87,Sales,64
931,"2017-09-04 00:00:00",79,Sales,16
932,"2017-05-17 00:00:00",79,Sales,37
933,"2017-03-05 00:00:00",72,Sales,2
934,"2017-12-08 00:00:00",37,Sales,83
935,"2017-07-10 00:00:00",78,Sales,43
936,"2017-04-04 00:00:00",70,Sales,16
937,"2017-04-02 00:00:00",88,Sales,100
938,"2017-02-14 00:00:00",48,Sales,44
939,"2017-08-07 00:00:00",95,Sales,85
940,"2017-01-12 00:00:00",99,Sales,63
941,"2017-01-21 00:00:00",42,Sales,33
942,"2017-09-11 00:00:00",99,Sales,82
943,"2017-05-07 00:00:00",17,Sales,61
944,"2017-10-23 00:00:00",75,Sales,26
945,"2017-05-10 00:00:00",76,Sales,54
946,"2017-04-04 00:00:00",80,Sales,34
947,"2017-05-15 00:00:00",22,Sales,78
948,"2017-01-04 00:00:00",30,Sales,81
949,"2017-04-10 00:00:00",6,Sales,49
950,"2017-01-03 00:00:00",31,Sales,13
951,"2017-01-26 00:00:00",81,Sales,40
952,"2017-10-14 00:00:00",77,Sales,90
953,"2017-11-08 00:00:00",54,Sales,67
954,"2017-01-12 00:00:00",5,Sales,38
955,"2017-05-08 00:00:00",78,Sales,15
956,"2017-06-12 00:00:00",27,Sales,3
957,"2017-12-23 00:00:00",71,Sales,94
958,"2017-04-22 00:00:00",61,Sales,73
959,"2017-11-03 00:00:00",69,Sales,3
960,"2017-02-13 00:00:00",61,Sales,96
961,"2017-06-17 00:00:00",68,Sales,45
962,"2017-11-07 00:00:00",9,Sales,48
963,"2017-01-26 00:00:00",74,Sales,12
964,"2017-04-26 00:00:00",24,Sales,18
965,"2017-09-06 00:00:00",62,Sales,9
966,"2017-01-24 00:00:00",75,Sales,44
967,"2017-04-16 00:00:00",99,Sales,16
968,"2017-02-02 00:00:00",53,Sales,86
969,"2017-02-18 00:00:00",91,Sales,33
970,"2017-05-20 00:00:00",29,Sales,7
971,"2017-04-26 00:00:00",32,Sales,31
972,"2017-03-07 00:00:00",2,Sales,31
973,"2017-01-13 00:00:00",74,Sales,52
974,"2017-06-24 00:00:00",71,Sales,16
975,"2017-01-03 00:00:00",20,Sales,18
976,"2017-09-04 00:00:00",34,Sales,32
977,"2017-09-19 00:00:00",46,Sales,43
978,"2017-04-09 00:00:00",33,Sales,95
979,"2017-03-19 00:00:00",17,Sales,90
980,"2017-03-02 00:00:00",49,Sales,24
981,"2017-03-19 00:00:00",94,Sales,24
982,"2017-11-04 00:00:00",12,Sales,33
983,"2017-02-09 00:00:00",53,Sales,46
984,"2017-03-03 00:00:00",100,Sales,74
985,"2017-05-04 00:00:00",67,Sales,19
986,"2017-01-18 00:00:00",39,Sales,40
987,"2017-08-22 00:00:00",13,Sales,42
988,"2017-12-09 00:00:00",95,Sales,12
989,"2017-03-16 00:00:00",80,Sales,72
990,"2017-04-21 00:00:00",99,Sales,57
991,"2017-04-19 00:00:00",96,Sales,23
992,"2017-11-03 00:00:00",48,Sales,34
993,"2017-03-09 00:00:00",64,Sales,24
994,"2017-04-23 00:00:00",57,Sales,14
995,"2017-07-19 00:00:00",34,Sales,73
996,"2017-09-16 00:00:00",38,Sales,98
997,"2017-03-02 00:00:00",45,Sales,41
998,"2017-08-18 00:00:00",42,Sales,31
999,"2017-10-10 00:00:00",7,Sales,80
1000,"2017-09-22 00:00:00",55,Sales,15
